city_pop,age,distance_km,day,amt_log,gender_encoded,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,category_entertainment,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel,state_encoded
-0.18155137281578562,-0.23196095845727022,-2.0082703158818203,1.6318764735080469,-1.134387584991508,1.098624095686401,-0.1761814901358091,1.3851722352363147,1.3013492769120731,0.6978315065230267,-0.9613399354109513,-1.1056571729702844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.006034114125528579
-0.290826353123017,1.7235993691807703,1.3103179086576533,-1.199654303451905,-0.6673362810094025,1.098624095686401,-1.2453381279560574,0.019883434171475936,-0.4745676401226237,-1.4517183740658524,-0.2144949997882133,-1.2901785053075374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.006568794270111986
-0.2646159860620818,-1.0371916816023456,1.2763573897070544,-0.8598706102167106,0.5197943851818351,-0.9102294441987615,1.5905181265127992,-0.3459445975091029,-1.2649250221373824,-0.4950786800372096,-0.2144949997882133,-1.2901785053075374,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066519843588475885
-0.2756020898908063,-0.3469939189065667,1.1985705965600852,-1.0863930723735067,0.4510984814055798,1.098624095686401,0.5705136272635173,1.3851722352363152,0.7930671786964866,-1.4517183740658521,1.0790783740858765,0.7757504567812562,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005727713320605081
-0.29120381419489,2.4137971318765494,0.4880092444362602,0.4992641627240662,0.7301435681767318,1.098624095686401,-1.1961859893850901,0.38571146585205485,0.15924976928693121,1.2287264842017966,0.5323499358345247,1.279872111806934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.005263157894736842
-0.2908760190535266,0.3432038437892123,-1.682303490077951,1.4053540113512508,0.29113632028886127,1.098624095686401,-1.1961859893850901,-0.3459445975091029,-0.9828497383382108,0.6978315065230265,-0.9613399354109513,-1.1056571729702844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004804026231508312
-0.276648385493542,-0.23196095845727022,-1.7474529103903402,-0.29356445482472027,-0.1880644984757712,1.098624095686401,-0.822838430685427,-0.9795773352127839,0.15924976928693121,1.2287264842017966,1.0790783740858765,-0.6015355179446059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005701642413411624
-0.2911210376440406,-0.9796752013776975,1.1427426220948163,0.7257866248808623,0.6226910764707595,1.098624095686401,-1.1961859893850901,-0.3459445975091029,1.583424560711245,-0.49507868003720934,1.0790783740858765,-0.6015355179446059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004595959595959596
-0.29063431152504654,-1.324774082725587,-0.9052226727081467,-1.539437996687099,-0.8826693771200709,1.098624095686401,-0.8228384306854276,1.0193442035557354,0.7930671786964866,-1.4517183740658521,1.0790783740858765,-0.6015355179446059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.005579171094580234
-0.28062828205837825,2.126214730753308,1.5959616646663664,1.0655703181160565,0.9519224552223448,-0.9102294441987615,1.4464113478157588,0.7266089217330104,-0.4745676401226237,-1.4517183740658524,-1.5080683736623033,0.7757504567812562,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005727713320605081
-0.29188258191185457,-0.28947743868191844,0.4983925441688072,1.745137704586445,0.567678835070274,1.098624095686401,-0.822838430685427,-0.9795773352127839,-0.9828497383382108,0.6978315065230265,0.5323499358345247,-1.1056571729702842,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005522265303724592
0.6200070796787182,-0.28947743868191844,0.9770366015002778,-0.5200869169815164,0.47835757483292934,1.098624095686401,-0.8228384306854276,1.0193442035557354,-1.2649250221373824,-0.4950786800372096,1.0790783740858765,-0.6015355179446059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006548038524782711
-0.27524118412910314,0.05562144266597105,-0.03877614555114778,-0.5200869169815164,-1.9502565540621994,-0.9102294441987615,-0.1761814901358091,1.3851722352363147,0.15924976928693121,1.2287264842017966,0.5323499358345247,-1.1056571729702842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005016791740951118
1.075516505816537,0.28568736356456403,-0.6577690078811043,1.1788315491944545,0.6921872968494658,-0.9102294441987615,1.639670265083767,0.019883434171476283,0.15924976928693121,1.2287264842017966,-1.5080683736623028,-0.6015355179446069,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005578996718237224
-0.26978786495914864,-0.864642240928401,-1.1312006835203616,0.2727417005672701,0.9467241060349725,1.098624095686401,-1.1961859893850901,0.38571146585205485,0.7930671786964866,-1.4517183740658521,-0.9613399354109513,-1.1056571729702844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004804026231508312
-0.11251572940743564,-0.8071257607037527,1.8830686662608718,1.6318764735080469,0.47615288145102047,1.098624095686401,0.19716606856385466,1.4333344092945444,-1.2649250221373824,-0.4950786800372096,-0.9613399354109522,1.2798721118069336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006548038524782711
-0.2917799389888014,0.7458192053617501,-0.3806694811315115,0.2727417005672701,0.5886489066810819,1.098624095686401,1.2171705678131368,-0.9795773352127832,0.7930671786964866,-1.4517183740658521,-0.9613399354109513,-1.1056571729702844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006034114125528579
-0.29365400010003045,1.7811158494054187,0.8182685539067998,0.159480469488872,0.8206607565813069,1.098624095686401,0.9184181668238106,-1.2042010172889874,-0.9828497383382108,0.6978315065230265,1.279194871457263,0.08710746941832495,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007754028723619446
-0.29094555135624006,-0.05941151778332546,-0.09324653172206322,0.2727417005672701,0.014602681017047188,-0.9102294441987615,-0.5240860296961021,1.2439678856319394,1.583424560711245,-0.49507868003720934,-0.21449499978821382,1.4643934441441873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.005701642413411624
-0.2761252376921741,0.4582368042385088,-0.23502547036007715,-0.29356445482472027,1.3197777712057257,1.098624095686401,1.5905181265127992,0.3857114658520555,0.15924976928693121,1.2287264842017966,0.5323499358345247,-1.1056571729702842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005016791740951118
-0.29131970136607904,0.05562144266597105,-0.5735796825877927,0.2727417005672701,0.9703662087503273,-0.9102294441987615,1.5905181265127992,0.3857114658520555,-1.2649250221373824,-0.4950786800372096,0.5323499358345247,-1.1056571729702842,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005370802365323062
-0.2936506890379965,1.9536652900793634,1.4385767831616494,-0.1803032237463222,-2.0486515242648715,-0.9102294441987615,0.5705136272635176,-1.3454053668933625,-1.2649250221373824,-0.4950786800372096,-0.21449499978821382,1.4643934441441873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.007382066978754051
-0.281161363045848,0.17065440311526756,0.22269131490559718,-0.7466093791383126,0.6269441853209266,1.098624095686401,-0.1761814901358091,1.3851722352363147,-1.2649250221373824,-0.4950786800372096,1.0790783740858765,0.7757504567812562,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066519843588475885
-0.27472134738976933,1.205951047158936,2.001046503970167,1.5186152424296488,0.6411534503098156,-0.9102294441987615,1.5905181265127992,-0.3459445975091029,0.15924976928693121,1.2287264842017966,1.0790783740858765,-0.6015355179446059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005263157894736842
-0.29342884788172025,1.5510499285068255,-0.4629443679215813,0.159480469488872,0.9766324395910161,1.098624095686401,0.5705136272635173,1.3851722352363152,0.7930671786964866,-1.4517183740658521,-1.5080683736623033,0.7757504567812562,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070486706689536875
-0.2936242005417247,-1.0371916816023456,-0.12125094338409137,0.7257866248808623,-0.03974043945968301,-0.9102294441987615,0.19716606856385466,1.4333344092945444,0.15924976928693121,1.2287264842017966,-0.9613399354109513,-1.1056571729702844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066519843588475885
-0.29091244073590034,-0.864642240928401,0.8072338456505735,0.4992641627240662,0.940008184434025,-0.9102294441987615,1.4464113478157588,-0.6868420533900575,-0.4745676401226237,-1.4517183740658524,-0.21449499978821382,1.4643934441441873,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005139364755995925
-0.28989263362943646,0.8608521658110466,-0.8500313476838652,-1.426176765608701,0.7291704797109989,1.098624095686401,-0.5240860296961021,1.2439678856319394,-0.9828497383382108,0.6978315065230265,1.279194871457263,0.08710746941832495,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005522265303724592
-0.20123894766979275,-0.634576320029808,-0.3073911856996115,1.5186152424296488,0.41677917299621514,-0.9102294441987615,1.2171705678131368,1.0193442035557359,-0.9828497383382108,0.6978315065230265,-0.21449499978821382,1.4643934441441873,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005748611290530939
0.6200070796787182,-0.3469939189065667,0.40904451684269294,1.1788315491944545,-1.2524939560848871,1.098624095686401,-0.8228384306854276,1.0193442035557354,1.3013492769120731,0.6978315065230267,-0.9613399354109522,1.2798721118069336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.006548038524782711
-0.291707095624054,0.2281708833399158,-0.3789607137141693,0.9523090870376585,0.5166574872225488,1.098624095686401,1.4464113478157588,0.7266089217330104,0.15924976928693121,1.2287264842017966,-0.2144949997882133,-1.2901785053075374,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007382066978754051
-0.2744001743724739,-1.094708161826994,1.198421033696188,0.04621923841047393,1.4138729370360008,-0.9102294441987615,1.2171705678131368,-0.9795773352127832,1.3013492769120731,0.6978315065230267,1.0790783740858765,-0.6015355179446059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00507306531736306
-0.29293549963865817,0.1131379228906193,1.5168572428493923,-0.1803032237463222,0.6308727282127108,1.098624095686401,0.19716606856385482,-1.3935675409515917,-1.2649250221373824,-0.4950786800372096,-1.7081848710336898,0.08710746941832462,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066519843588475885
-0.29155147570845724,1.0909180867096395,-0.7117248330202307,1.0655703181160565,0.923097383110496,1.098624095686401,-0.8228384306854276,1.0193442035557354,1.583424560711245,-0.49507868003720934,-1.7081848710336898,0.08710746941832462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.005139364755995925
-0.2921673332467763,-0.40451039913121495,-2.3464788226470024,1.5186152424296488,0.4063814645076397,-0.9102294441987615,1.5905181265127992,-0.3459445975091029,-1.2649250221373824,-0.4950786800372096,-0.2144949997882133,-1.2901785053075374,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007369614512471655
-0.09603657366434894,-0.5770598398051597,1.2729439556739794,-0.9731318412951087,-0.226849381736295,-0.9102294441987615,-1.0520792106880494,0.7266089217330104,-0.9828497383382108,0.6978315065230265,-0.2144949997882133,-1.2901785053075374,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005263157894736842
-0.03024908211132708,-0.28947743868191844,0.539557532989121,1.4053540113512508,-0.13775034563642902,-0.9102294441987615,0.19716606856385482,-1.3935675409515917,1.3013492769120731,0.6978315065230267,0.5323499358345247,-1.1056571729702842,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006548038524782711
-0.2604904027677507,-0.23196095845727022,0.020570590375235825,-1.652699227765497,0.7395459148040753,-0.9102294441987615,1.2171705678131368,-0.9795773352127832,0.7930671786964866,-1.4517183740658521,-1.5080683736623028,-0.6015355179446069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004715291870598066
-0.2867405025730935,1.148434566934288,0.43678728577478315,1.0655703181160565,1.078785785352666,-0.9102294441987615,-0.5240860296961021,1.2439678856319394,0.15924976928693121,1.2287264842017966,1.279194871457263,0.08710746941832495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066519843588475885
-0.28946881768908783,2.7013795329997907,-0.21309466972406838,1.6318764735080469,0.9874938555721394,-0.9102294441987615,-1.0520792106880494,0.7266089217330104,-1.2649250221373824,-0.4950786800372096,1.279194871457263,0.08710746941832495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.005838717396506341
-0.29309111955425493,-1.324774082725587,1.4770538129770872,0.159480469488872,-1.6632969368014217,-0.9102294441987615,-1.1961859893850901,-0.3459445975091029,1.583424560711245,-0.49507868003720934,-0.2144949997882133,-1.2901785053075374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057821327683615815
-0.2864921729205455,-0.7496092804791045,0.44742910010756104,0.7257866248808623,0.890000638548694,1.098624095686401,0.5705136272635173,1.3851722352363152,1.583424560711245,-0.49507868003720934,0.5323499358345247,-1.1056571729702842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005370802365323062
-0.262086334668126,-1.324774082725587,0.7379636575422466,-1.199654303451905,0.11324488633052003,-0.9102294441987615,1.639670265083767,0.019883434171476283,-0.9828497383382108,0.6978315065230265,0.5323499358345247,1.279872111806934,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005701642413411624
-0.22867440768329816,-0.634576320029808,-0.9758194544631286,-0.29356445482472027,1.5090341645322158,-0.9102294441987615,-1.052079210688049,-0.6868420533900584,-0.4745676401226237,-1.4517183740658524,-1.7081848710336898,0.08710746941832462,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005522265303724592
-0.29029327213554723,-1.3822905629502353,-2.496186036369727,-0.29356445482472027,0.9128968011147829,-0.9102294441987615,-1.2453381279560574,0.019883434171475936,-0.4745676401226237,-1.4517183740658524,-0.21449499978821382,1.4643934441441873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.005139364755995925
0.23161619203157857,-0.28947743868191844,0.3941753809402454,0.6125253938024643,0.20805929168412624,1.098624095686401,1.639670265083767,0.019883434171476283,-1.2649250221373824,-0.4950786800372096,-0.21449499978821382,1.4643934441441873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00788296285775158
-0.07174000045905052,0.5732697646878053,-0.9307438021742492,-1.0863930723735067,1.1057779815742348,-0.9102294441987615,-0.1761814901358091,1.3851722352363147,-0.4745676401226237,-1.4517183740658524,-0.21449499978821382,1.4643934441441873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005263157894736842
-0.1374082937788493,-0.40451039913121495,0.37604924295885694,0.7257866248808623,0.5147925809013387,1.098624095686401,-1.0520792106880494,0.7266089217330104,-1.2649250221373824,-0.4950786800372096,-0.2144949997882133,-1.2901785053075374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005070993914807302
-0.2921441558125385,0.4582368042385088,0.5301022213353566,-0.1803032237463222,0.12606319268671948,-0.9102294441987615,0.5705136272635173,1.3851722352363152,-0.9828497383382108,0.6978315065230265,-0.2144949997882133,-1.2901785053075374,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006568794270111986
-0.27392669250161567,1.4935334482821774,-0.35025148733314493,1.0655703181160565,0.9461889669317584,1.098624095686401,-1.0520792106880494,0.7266089217330104,-1.2649250221373824,-0.4950786800372096,0.5323499358345247,-1.1056571729702842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068654795108345846
-0.057658053628560704,-1.1522246420516422,-1.2631265479318308,0.159480469488872,-1.186996494547642,1.098624095686401,-1.052079210688049,-0.6868420533900584,-0.4745676401226237,-1.4517183740658524,0.5323499358345247,1.279872111806934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004715291870598066
-0.2854889211242515,0.2281708833399158,-2.044716854850034,-0.9731318412951087,0.07036960376361193,-0.9102294441987615,-0.524086029696101,-1.2042010172889877,0.7930671786964866,-1.4517183740658521,0.5323499358345247,-1.1056571729702842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00507306531736306
1.9817608066391847,-0.0018950375586772059,-0.9324090945840233,-0.7466093791383126,-1.9281715291956503,1.098624095686401,1.2171705678131368,1.0193442035557359,0.15924976928693121,1.2287264842017966,-1.7081848710336898,0.08710746941832462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005579171094580234
-0.19869605202770102,-1.4973235233995317,-0.16907778147722013,0.04621923841047393,0.360068526840681,1.098624095686401,1.2171705678131368,1.0193442035557359,-1.2649250221373824,-0.4950786800372096,-0.9613399354109522,1.2798721118069336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00507306531736306
-0.28106534224686275,0.6307862449124536,-0.2314252880097138,1.4053540113512508,0.8999367362389661,-0.9102294441987615,0.5705136272635176,-1.3454053668933625,0.15924976928693121,1.2287264842017966,-1.5080683736623033,0.7757504567812562,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006034114125528579
-0.2902833389494453,1.205951047158936,-1.5205181496689584,-0.6333481480599145,0.5206055884671523,-0.9102294441987615,-1.2453381279560574,0.019883434171475936,-0.9828497383382108,0.6978315065230265,-0.9613399354109522,1.2798721118069336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005578996718237224
-0.2604904027677507,-0.23196095845727022,-0.2075218680245874,-1.0863930723735067,1.4057381821498822,-0.9102294441987615,1.5905181265127992,0.3857114658520555,-1.2649250221373824,-0.4950786800372096,1.0790783740858765,-0.6015355179446059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004715291870598066
-0.2877371322453196,-0.864642240928401,-1.7310842360990677,-0.7466093791383126,0.6084466587734461,-0.9102294441987615,-1.1961859893850901,0.38571146585205485,-1.2649250221373824,-0.4950786800372096,1.279194871457263,0.08710746941832495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004802544050361813
-0.2930944306162889,-0.5770598398051597,-0.15359693857105067,1.0655703181160565,0.8754770144996287,1.098624095686401,0.5705136272635173,1.3851722352363152,1.3013492769120731,0.6978315065230267,-0.2144949997882133,-1.2901785053075374,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041211101766190075
-0.29176007261659753,-0.9221587211530492,0.10220015628342079,-0.8598706102167106,0.6129840421409021,1.098624095686401,0.19716606856385482,-1.3935675409515917,-0.4745676401226237,-1.4517183740658524,1.0790783740858765,0.7757504567812562,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005579171094580234
-0.2919289367803302,0.3432038437892123,0.6256083240172751,-1.426176765608701,-0.8487731943734534,-0.9102294441987615,-1.2453381279560574,0.019883434171475936,-1.2649250221373824,-0.4950786800372096,-1.5080683736623028,-0.6015355179446069,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057821327683615815
-0.2260487354903571,-1.3822905629502353,0.4942000531305828,-1.539437996687099,-1.7599972181975754,1.098624095686401,-0.822838430685427,-0.9795773352127839,-1.2649250221373824,-0.4950786800372096,1.0790783740858765,0.7757504567812562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006808838643371017
-0.27524118412910314,0.05562144266597105,-1.6355946051334302,0.2727417005672701,0.24873865878791152,-0.9102294441987615,1.5905181265127992,-0.3459445975091029,-1.2649250221373824,-0.4950786800372096,0.5323499358345247,1.279872111806934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.005016791740951118
-0.29329640540036134,-0.23196095845727022,-0.25835188434053546,-0.06704199266792414,0.4875978081679942,1.098624095686401,-1.052079210688049,-0.6868420533900584,1.583424560711245,-0.49507868003720934,0.5323499358345247,1.279872111806934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005579171094580234
-0.2877371322453196,-0.864642240928401,-0.5339226666881555,-0.1803032237463222,1.2923025346735215,-0.9102294441987615,1.5905181265127992,0.3857114658520555,-1.2649250221373824,-0.4950786800372096,-0.21449499978821382,1.4643934441441873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004802544050361813
-0.2788138200637607,-1.4398070431748835,-0.9207695017246229,0.3860029316456681,-1.3494291591827874,-0.9102294441987615,-1.0520792106880494,0.7266089217330104,-1.2649250221373824,-0.4950786800372096,-1.5080683736623033,0.7757504567812562,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006061250531688643
-0.2719036335988578,0.6307862449124536,0.9856399057028289,-1.426176765608701,0.540727630795779,-0.9102294441987615,0.19716606856385466,1.4333344092945444,1.3013492769120731,0.6978315065230267,-1.7081848710336898,0.08710746941832462,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005016791740951118
4.759510078800674,-0.6920928002544562,1.09833507625636,-0.29356445482472027,-1.523809794496903,-0.9102294441987615,-0.524086029696101,-1.2042010172889877,-0.9828497383382108,0.6978315065230265,0.5323499358345247,1.279872111806934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005579171094580234
-0.29209780094406285,-0.9221587211530492,-0.8365393013168329,-0.5200869169815164,1.3924897854655174,-0.9102294441987615,-1.052079210688049,-0.6868420533900584,0.15924976928693121,1.2287264842017966,1.279194871457263,0.08710746941832495,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006808838643371017
-0.2922931536040673,0.3432038437892123,1.007563783162674,1.6318764735080469,0.61657446625639,1.098624095686401,1.5905181265127992,-0.3459445975091029,0.7930671786964866,-1.4517183740658521,0.5323499358345247,-1.1056571729702842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.005748611290530939
-0.2929984098173037,1.7235993691807703,-1.6030987898900966,1.2920927802728528,-0.45660572237389346,1.098624095686401,1.639670265083767,0.019883434171476283,-0.9828497383382108,0.6978315065230265,0.5323499358345247,1.279872111806934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00507306531736306
-0.2909223739220022,-0.864642240928401,-0.6705215674289664,0.2727417005672701,0.7013244988004689,1.098624095686401,-1.0520792106880494,0.7266089217330104,1.583424560711245,-0.49507868003720934,-1.7081848710336898,0.08710746941832462,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005016791740951118
-0.29346195850205997,0.9183686460356948,-0.8842251257112995,-0.1803032237463222,1.7943172744175944,-0.9102294441987615,1.4464113478157588,-0.6868420533900575,-0.9828497383382108,0.6978315065230265,1.0790783740858765,-0.6015355179446059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0070486706689536875
-0.25296435876452866,-0.6920928002544562,1.2052489809480376,0.04621923841047393,0.20580313318751875,-0.9102294441987615,-0.8228384306854276,1.0193442035557354,-1.2649250221373824,-0.4950786800372096,-0.9613399354109522,1.2798721118069336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070486706689536875
